Date,LocCode,NetSales,LocName,Category
03-11-2025,UMM-KUL-057,1397.65,Koppiku Universiti Malaya (Fakulti Perubatan),Education
03-11-2025,UOA-KUL-042,2654.16,Koppiku UOA 1 Bangsar South,Commercial
03-11-2025,UTN-SEL-059,274.89,Koppiku UNITEN,Education
03-11-2025,WSM-SEL-045,1499.12,Koppiku Waterfront Residence,Education
03-11-2025,YL1-KUL-CO-034,386.58,Koppiku Lot 10 4G Yes,Mall
03-11-2025,ZTH-KUA-049,721.68,Koppiku Zenith Kuantan,Commercial
04-11-2025,ASA-SEL-017,346.22,Koppiku AEON Big Shah Alam,Mall
04-11-2025,BBT-SEL-061,691.41,Koppiku BBT One,Commercial
04-11-2025,BMC-KUL-012,193.6,Koppiku BMC Mall,Mall
04-11-2025,BTS-KUL-029,234.89,Koppiku Berjaya Times Square,Mall
04-11-2025,CMK-KUL-004,1249.91,Koppiku Central Market,Tourism
04-11-2025,DM3-SEL-028,647.75,Koppiku Damansara 3,Mall
04-11-2025,IMU-KUL-051,1100.04,Koppiku IMU University,Education
04-11-2025,JAY-SEL-014,310.21,Koppiku Jaya One,Mall
04-11-2025,KAP-SEL-030,1515.52,Koppiku KPJ Ampang Puteri,Hospital
04-11-2025,KGH-SEL-058,2771.99,Koppiku Klang GH,Hospital
04-11-2025,KLS-KUL-040,1669.76,Koppiku KL Sentral,Transportation
04-11-2025,KSI-SEL-062,761.69,Koppiku KPJ Selangor,Hospital
04-11-2025,KTS-KUA-044,681.61,Koppiku Tasek @ Kotasas,Mall
04-11-2025,KYP-KUA-041,1178.46,Koppiku Kompleks Yayasan Pahang,Commercial
04-11-2025,LIM-KUA-046,837.95,Koppiku Lotus Indera Mahkota,Mall
04-11-2025,MAH-SEL-063,1335.07,Koppiku MAHSA,Education
04-11-2025,MAR-KUL-003,943.99,Koppiku Menara Mara,Commercial
04-11-2025,MCL-KUL-035,1020.29,Koppiku Maxim Citylights,Mall
04-11-2025,MKL-KUL-056,562.3,Koppiku Methodist College,Education
04-11-2025,MKN-SEL-032,825.22,Koppiku MKN Cyberjaya,Commercial
04-11-2025,MTM-KUL-043,543.38,Koppiku MRT Taman Midah,Transportation
04-11-2025,PHK-KUL-065,1034.8,Koppiku Pantai Hospital KL,Hospital
04-11-2025,PMK-KUL-001,2099.16,Koppiku Plaza Mont Kiara,Mix
04-11-2025,RCH-KUL-006,1277.91,Koppiku Raja Chulan Monorail,Mix
04-11-2025,SMT-KUL-039,1042.61,Koppiku MRT Semantan,Mix
04-11-2025,SSQ-SEL-002,828.87,Koppiku Subang Square,Mix
04-11-2025,TAY-SEL-020,2342.56,Koppiku Taylors Lakeside,Education
04-11-2025,TCD-SEL-038,745.43,Koppiku The Curve,Mix
04-11-2025,TPS-KUL-066,68.11,Koppiku The Pantry UOA Semantan,Commercial
04-11-2025,UIA-KUL-021,1429.16,Koppiku International Islamic University Malaysia,Education
04-11-2025,UIG-KUA-068,245.12,Koppiku IIUM Kampus Gambang,Education
04-11-2025,UM2-KUL-064,1164.26,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
04-11-2025,UMM-KUL-057,1454.4,Koppiku Universiti Malaya (Fakulti Perubatan),Education
04-11-2025,UOA-KUL-042,2979.71,Koppiku UOA 1 Bangsar South,Commercial
04-11-2025,UTN-SEL-059,355.39,Koppiku UNITEN,Education
04-11-2025,WSM-SEL-045,1294.83,Koppiku Waterfront Residence,Education
04-11-2025,YL1-KUL-CO-034,393.8,Koppiku Lot 10 4G Yes,Mall
04-11-2025,ZTH-KUA-049,1064.88,Koppiku Zenith Kuantan,Commercial
05-11-2025,ASA-SEL-017,332.66,Koppiku AEON Big Shah Alam,Mall
05-11-2025,BBT-SEL-061,888.48,Koppiku BBT One,Commercial
05-11-2025,BMC-KUL-012,334.68,Koppiku BMC Mall,Mall
05-11-2025,BTS-KUL-029,285.77,Koppiku Berjaya Times Square,Mall
05-11-2025,CMK-KUL-004,1868.99,Koppiku Central Market,Tourism
05-11-2025,DM3-SEL-028,938.21,Koppiku Damansara 3,Mall
05-11-2025,HTA-KUA-069,1461.13,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
05-11-2025,IMU-KUL-051,1271.85,Koppiku IMU University,Education
05-11-2025,JAY-SEL-014,295.34,Koppiku Jaya One,Mall
05-11-2025,KAP-SEL-030,1804.23,Koppiku KPJ Ampang Puteri,Hospital
05-11-2025,KGH-SEL-058,2579.02,Koppiku Klang GH,Hospital
05-11-2025,KLS-KUL-040,1943.41,Koppiku KL Sentral,Transportation
05-11-2025,KSI-SEL-062,861.5,Koppiku KPJ Selangor,Hospital
05-11-2025,KTS-KUA-044,597.37,Koppiku Tasek @ Kotasas,Mall
05-11-2025,KYP-KUA-041,1118.76,Koppiku Kompleks Yayasan Pahang,Commercial
05-11-2025,LIM-KUA-046,1065.23,Koppiku Lotus Indera Mahkota,Mall
05-11-2025,MAH-SEL-063,1567.47,Koppiku MAHSA,Education
05-11-2025,MAR-KUL-003,807.76,Koppiku Menara Mara,Commercial
05-11-2025,MCL-KUL-035,1355.68,Koppiku Maxim Citylights,Mall
05-11-2025,MKL-KUL-056,465.55,Koppiku Methodist College,Education
05-11-2025,MKN-SEL-032,928.12,Koppiku MKN Cyberjaya,Commercial
05-11-2025,MTM-KUL-043,512.11,Koppiku MRT Taman Midah,Transportation
05-11-2025,PHK-KUL-065,927.63,Koppiku Pantai Hospital KL,Hospital
05-11-2025,PMK-KUL-001,1953.16,Koppiku Plaza Mont Kiara,Mix
05-11-2025,RCH-KUL-006,1438.86,Koppiku Raja Chulan Monorail,Mix
05-11-2025,SMT-KUL-039,1240.11,Koppiku MRT Semantan,Mix
05-11-2025,SSQ-SEL-002,782.13,Koppiku Subang Square,Mix
05-11-2025,TAY-SEL-020,2403.03,Koppiku Taylors Lakeside,Education
05-11-2025,TCD-SEL-038,922.16,Koppiku The Curve,Mix
05-11-2025,TPS-KUL-066,56.34,Koppiku The Pantry UOA Semantan,Commercial
05-11-2025,UIA-KUL-021,1504.21,Koppiku International Islamic University Malaysia,Education
05-11-2025,UIG-KUA-068,213.92,Koppiku IIUM Kampus Gambang,Education
05-11-2025,UM2-KUL-064,1629.7,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
05-11-2025,UMM-KUL-057,2290.39,Koppiku Universiti Malaya (Fakulti Perubatan),Education
05-11-2025,UOA-KUL-042,3096.96,Koppiku UOA 1 Bangsar South,Commercial
05-11-2025,UTN-SEL-059,410.98,Koppiku UNITEN,Education
05-11-2025,WSM-SEL-045,1132.92,Koppiku Waterfront Residence,Education
05-11-2025,YL1-KUL-CO-034,448.31,Koppiku Lot 10 4G Yes,Mall
05-11-2025,ZTH-KUA-049,1015.8,Koppiku Zenith Kuantan,Commercial
06-11-2025,ASA-SEL-017,567.37,Koppiku AEON Big Shah Alam,Mall
06-11-2025,BBT-SEL-061,784.76,Koppiku BBT One,Commercial
06-11-2025,BMC-KUL-012,371.29,Koppiku BMC Mall,Mall
06-11-2025,BTS-KUL-029,365.15,Koppiku Berjaya Times Square,Mall
06-11-2025,CMK-KUL-004,1618.63,Koppiku Central Market,Tourism
06-11-2025,DM3-SEL-028,613.07,Koppiku Damansara 3,Mall
06-11-2025,HTA-KUA-069,6525.4,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
06-11-2025,IMU-KUL-051,933.68,Koppiku IMU University,Education
06-11-2025,JAY-SEL-014,314.49,Koppiku Jaya One,Mall
06-11-2025,KAP-SEL-030,1987.27,Koppiku KPJ Ampang Puteri,Hospital
06-11-2025,KGH-SEL-058,3284.82,Koppiku Klang GH,Hospital
06-11-2025,KLS-KUL-040,1778.88,Koppiku KL Sentral,Transportation
06-11-2025,KSI-SEL-062,676.6,Koppiku KPJ Selangor,Hospital
06-11-2025,KTS-KUA-044,667.32,Koppiku Tasek @ Kotasas,Mall
06-11-2025,KYP-KUA-041,1114.09,Koppiku Kompleks Yayasan Pahang,Commercial
06-11-2025,LIM-KUA-046,906.51,Koppiku Lotus Indera Mahkota,Mall
06-11-2025,MAH-SEL-063,1246.18,Koppiku MAHSA,Education
06-11-2025,MAR-KUL-003,1395.96,Koppiku Menara Mara,Commercial
06-11-2025,MCL-KUL-035,1384.63,Koppiku Maxim Citylights,Mall
06-11-2025,MKL-KUL-056,539.81,Koppiku Methodist College,Education
06-11-2025,MKN-SEL-032,1087.98,Koppiku MKN Cyberjaya,Commercial
06-11-2025,MTM-KUL-043,681.05,Koppiku MRT Taman Midah,Transportation
06-11-2025,PHK-KUL-065,844.46,Koppiku Pantai Hospital KL,Hospital
06-11-2025,PMK-KUL-001,2060.42,Koppiku Plaza Mont Kiara,Mix
06-11-2025,RCH-KUL-006,1435.83,Koppiku Raja Chulan Monorail,Mix
06-11-2025,SMT-KUL-039,1115.25,Koppiku MRT Semantan,Mix
06-11-2025,SSQ-SEL-002,760.14,Koppiku Subang Square,Mix
06-11-2025,TAY-SEL-020,2120.99,Koppiku Taylors Lakeside,Education
06-11-2025,TCD-SEL-038,847.36,Koppiku The Curve,Mix
06-11-2025,TPS-KUL-066,67.27,Koppiku The Pantry UOA Semantan,Commercial
06-11-2025,UIA-KUL-021,1488.49,Koppiku International Islamic University Malaysia,Education
06-11-2025,UIG-KUA-068,198.05,Koppiku IIUM Kampus Gambang,Education
06-11-2025,UM2-KUL-064,1221.77,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
06-11-2025,UMM-KUL-057,1269.41,Koppiku Universiti Malaya (Fakulti Perubatan),Education
06-11-2025,UOA-KUL-042,3423.28,Koppiku UOA 1 Bangsar South,Commercial
06-11-2025,UTN-SEL-059,364.28,Koppiku UNITEN,Education
06-11-2025,WSM-SEL-045,1486.16,Koppiku Waterfront Residence,Education
06-11-2025,YL1-KUL-CO-034,505.31,Koppiku Lot 10 4G Yes,Mall
06-11-2025,ZTH-KUA-049,1202.48,Koppiku Zenith Kuantan,Commercial
07-11-2025,ASA-SEL-017,517.09,Koppiku AEON Big Shah Alam,Mall
07-11-2025,BBT-SEL-061,852.56,Koppiku BBT One,Commercial
07-11-2025,BMC-KUL-012,262.54,Koppiku BMC Mall,Mall
07-11-2025,BTS-KUL-029,364.66,Koppiku Berjaya Times Square,Mall
07-11-2025,CMK-KUL-004,2359.38,Koppiku Central Market,Tourism
07-11-2025,DM3-SEL-028,805.33,Koppiku Damansara 3,Mall
07-11-2025,HTA-KUA-069,6598.93,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
07-11-2025,IMU-KUL-051,857.03,Koppiku IMU University,Education
07-11-2025,JAY-SEL-014,257.64,Koppiku Jaya One,Mall
07-11-2025,KAP-SEL-030,1624.47,Koppiku KPJ Ampang Puteri,Hospital
07-11-2025,KGH-SEL-058,3193.55,Koppiku Klang GH,Hospital
07-11-2025,KLS-KUL-040,1510.29,Koppiku KL Sentral,Transportation
07-11-2025,KSI-SEL-062,784.08,Koppiku KPJ Selangor,Hospital
07-11-2025,KTS-KUA-044,1168,Koppiku Tasek @ Kotasas,Mall
07-11-2025,KYP-KUA-041,1498.58,Koppiku Kompleks Yayasan Pahang,Commercial
07-11-2025,LIM-KUA-046,1023.06,Koppiku Lotus Indera Mahkota,Mall
07-11-2025,MAH-SEL-063,1069.02,Koppiku MAHSA,Education
07-11-2025,MAR-KUL-003,1521.2,Koppiku Menara Mara,Commercial
07-11-2025,MCL-KUL-035,1767.25,Koppiku Maxim Citylights,Mall
07-11-2025,MKL-KUL-056,391.07,Koppiku Methodist College,Education
07-11-2025,MKN-SEL-032,1053.5,Koppiku MKN Cyberjaya,Commercial
07-11-2025,MTM-KUL-043,632.63,Koppiku MRT Taman Midah,Transportation
07-11-2025,PHK-KUL-065,1196.97,Koppiku Pantai Hospital KL,Hospital
07-11-2025,PMK-KUL-001,1405.47,Koppiku Plaza Mont Kiara,Mix
07-11-2025,RCH-KUL-006,1293.09,Koppiku Raja Chulan Monorail,Mix
07-11-2025,SMT-KUL-039,1067.21,Koppiku MRT Semantan,Mix
07-11-2025,SSQ-SEL-002,572.48,Koppiku Subang Square,Mix
07-11-2025,TAY-SEL-020,1448.36,Koppiku Taylors Lakeside,Education
07-11-2025,TCD-SEL-038,897.79,Koppiku The Curve,Mix
07-11-2025,TPS-KUL-066,112.36,Koppiku The Pantry UOA Semantan,Commercial
07-11-2025,UIA-KUL-021,969.23,Koppiku International Islamic University Malaysia,Education
07-11-2025,UIG-KUA-068,184.75,Koppiku IIUM Kampus Gambang,Education
07-11-2025,UM2-KUL-064,1056.7,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
07-11-2025,UMM-KUL-057,1084.46,Koppiku Universiti Malaya (Fakulti Perubatan),Education
07-11-2025,UOA-KUL-042,3061.92,Koppiku UOA 1 Bangsar South,Commercial
07-11-2025,UTN-SEL-059,257.1,Koppiku UNITEN,Education
07-11-2025,WSM-SEL-045,1333.89,Koppiku Waterfront Residence,Education
07-11-2025,YL1-KUL-CO-034,458.96,Koppiku Lot 10 4G Yes,Mall
07-11-2025,ZTH-KUA-049,1222.91,Koppiku Zenith Kuantan,Commercial
08-11-2025,ASA-SEL-017,869.52,Koppiku AEON Big Shah Alam,Mall
08-11-2025,BBT-SEL-061,386.61,Koppiku BBT One,Commercial
08-11-2025,BMC-KUL-012,343.3,Koppiku BMC Mall,Mall
08-11-2025,BTS-KUL-029,343.6,Koppiku Berjaya Times Square,Mall
08-11-2025,CMK-KUL-004,3197.11,Koppiku Central Market,Tourism
08-11-2025,DM3-SEL-028,2469.83,Koppiku Damansara 3,Mall
08-11-2025,HTA-KUA-069,4327.09,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
08-11-2025,JAY-SEL-014,441.85,Koppiku Jaya One,Mall
08-11-2025,KAP-SEL-030,1786.76,Koppiku KPJ Ampang Puteri,Hospital
08-11-2025,KGH-SEL-058,2902.55,Koppiku Klang GH,Hospital
08-11-2025,KLS-KUL-040,655.36,Koppiku KL Sentral,Transportation
08-11-2025,KSI-SEL-062,723.2,Koppiku KPJ Selangor,Hospital
08-11-2025,KTS-KUA-044,1993.17,Koppiku Tasek @ Kotasas,Mall
08-11-2025,KYP-KUA-041,1725.25,Koppiku Kompleks Yayasan Pahang,Commercial
08-11-2025,LIM-KUA-046,1537.75,Koppiku Lotus Indera Mahkota,Mall
08-11-2025,MAH-SEL-063,1092.31,Koppiku MAHSA,Education
08-11-2025,MAR-KUL-003,829.63,Koppiku Menara Mara,Commercial
08-11-2025,MCL-KUL-035,1982.32,Koppiku Maxim Citylights,Mall
08-11-2025,MKN-SEL-032,240.36,Koppiku MKN Cyberjaya,Commercial
08-11-2025,MTM-KUL-043,463.08,Koppiku MRT Taman Midah,Transportation
08-11-2025,PHK-KUL-065,738.88,Koppiku Pantai Hospital KL,Hospital
08-11-2025,PMK-KUL-001,1392.61,Koppiku Plaza Mont Kiara,Mix
08-11-2025,RCH-KUL-006,272.55,Koppiku Raja Chulan Monorail,Mix
08-11-2025,SMT-KUL-039,362.95,Koppiku MRT Semantan,Mix
08-11-2025,SSQ-SEL-002,774.65,Koppiku Subang Square,Mix
08-11-2025,TAY-SEL-020,488.76,Koppiku Taylors Lakeside,Education
08-11-2025,TCD-SEL-038,1628.24,Koppiku The Curve,Mix
08-11-2025,UIA-KUL-021,474.65,Koppiku International Islamic University Malaysia,Education
08-11-2025,UIG-KUA-068,65.46,Koppiku IIUM Kampus Gambang,Education
08-11-2025,UM2-KUL-064,615.59,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
08-11-2025,UMM-KUL-057,531.37,Koppiku Universiti Malaya (Fakulti Perubatan),Education
08-11-2025,UOA-KUL-042,641.51,Koppiku UOA 1 Bangsar South,Commercial
08-11-2025,UTN-SEL-059,84.64,Koppiku UNITEN,Education
08-11-2025,WSM-SEL-045,957.65,Koppiku Waterfront Residence,Education
08-11-2025,YL1-KUL-CO-034,648.95,Koppiku Lot 10 4G Yes,Mall
08-11-2025,ZTH-KUA-049,412.2,Koppiku Zenith Kuantan,Commercial
09-11-2025,ASA-SEL-017,923.79,Koppiku AEON Big Shah Alam,Mall
09-11-2025,BMC-KUL-012,591.39,Koppiku BMC Mall,Mall
09-11-2025,BTS-KUL-029,249.61,Koppiku Berjaya Times Square,Mall
09-11-2025,CMK-KUL-004,3387.53,Koppiku Central Market,Tourism
09-11-2025,DM3-SEL-028,698.02,Koppiku Damansara 3,Mall
09-11-2025,HTA-KUA-069,3467.42,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
09-11-2025,JAY-SEL-014,391.68,Koppiku Jaya One,Mall
09-11-2025,KAP-SEL-030,1119.22,Koppiku KPJ Ampang Puteri,Hospital
09-11-2025,KGH-SEL-058,2936.13,Koppiku Klang GH,Hospital
09-11-2025,KLS-KUL-040,599.23,Koppiku KL Sentral,Transportation
09-11-2025,KSI-SEL-062,407.44,Koppiku KPJ Selangor,Hospital
09-11-2025,KTS-KUA-044,1530.27,Koppiku Tasek @ Kotasas,Mall
09-11-2025,KYP-KUA-041,2126.04,Koppiku Kompleks Yayasan Pahang,Commercial
09-11-2025,LIM-KUA-046,1347.4,Koppiku Lotus Indera Mahkota,Mall
09-11-2025,MAH-SEL-063,642.87,Koppiku MAHSA,Education
09-11-2025,MAR-KUL-003,552,Koppiku Menara Mara,Commercial
09-11-2025,MCL-KUL-035,1764.25,Koppiku Maxim Citylights,Mall
09-11-2025,MTM-KUL-043,599.57,Koppiku MRT Taman Midah,Transportation
09-11-2025,PHK-KUL-065,421.1,Koppiku Pantai Hospital KL,Hospital
09-11-2025,PMK-KUL-001,1264.91,Koppiku Plaza Mont Kiara,Mix
09-11-2025,RCH-KUL-006,206.31,Koppiku Raja Chulan Monorail,Mix
09-11-2025,SMT-KUL-039,377.3,Koppiku MRT Semantan,Mix
09-11-2025,SSQ-SEL-002,800.81,Koppiku Subang Square,Mix
09-11-2025,TAY-SEL-020,431.57,Koppiku Taylors Lakeside,Education
09-11-2025,TCD-SEL-038,1591.23,Koppiku The Curve,Mix
09-11-2025,UIG-KUA-068,104.23,Koppiku IIUM Kampus Gambang,Education
09-11-2025,UTN-SEL-059,184.83,Koppiku UNITEN,Education
09-11-2025,WSM-SEL-045,1283.58,Koppiku Waterfront Residence,Education
09-11-2025,YL1-KUL-CO-034,384.33,Koppiku Lot 10 4G Yes,Mall
10-11-2025,ASA-SEL-017,331.89,Koppiku AEON Big Shah Alam,Mall
10-11-2025,BBT-SEL-061,499.64,Koppiku BBT One,Commercial
10-11-2025,BMC-KUL-012,269.46,Koppiku BMC Mall,Mall
10-11-2025,BTS-KUL-029,199.07,Koppiku Berjaya Times Square,Mall
10-11-2025,CMK-KUL-004,1338.26,Koppiku Central Market,Tourism
10-11-2025,DM3-SEL-028,786.33,Koppiku Damansara 3,Mall
10-11-2025,HTA-KUA-069,4851.43,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
10-11-2025,IMU-KUL-051,1318.88,Koppiku IMU University,Education
10-11-2025,JAY-SEL-014,478.31,Koppiku Jaya One,Mall
10-11-2025,KAP-SEL-030,1571.04,Koppiku KPJ Ampang Puteri,Hospital
10-11-2025,KGH-SEL-058,2494.69,Koppiku Klang GH,Hospital
10-11-2025,KLS-KUL-040,1501.25,Koppiku KL Sentral,Transportation
10-11-2025,KSI-SEL-062,779.37,Koppiku KPJ Selangor,Hospital
10-11-2025,KTS-KUA-044,462.23,Koppiku Tasek @ Kotasas,Mall
10-11-2025,KYP-KUA-041,1582.55,Koppiku Kompleks Yayasan Pahang,Commercial
10-11-2025,LIM-KUA-046,1022.05,Koppiku Lotus Indera Mahkota,Mall
10-11-2025,MAH-SEL-063,1382.58,Koppiku MAHSA,Education
10-11-2025,MAR-KUL-003,850.11,Koppiku Menara Mara,Commercial
10-11-2025,MCL-KUL-035,1288.57,Koppiku Maxim Citylights,Mall
10-11-2025,MKL-KUL-056,298.83,Koppiku Methodist College,Education
10-11-2025,MKN-SEL-032,984.99,Koppiku MKN Cyberjaya,Commercial
10-11-2025,MTM-KUL-043,505.67,Koppiku MRT Taman Midah,Transportation
10-11-2025,PHK-KUL-065,710.23,Koppiku Pantai Hospital KL,Hospital
10-11-2025,PMK-KUL-001,1469.75,Koppiku Plaza Mont Kiara,Mix
10-11-2025,RCH-KUL-006,772.1,Koppiku Raja Chulan Monorail,Mix
10-11-2025,SMT-KUL-039,808.44,Koppiku MRT Semantan,Mix
10-11-2025,SSQ-SEL-002,836.88,Koppiku Subang Square,Mix
10-11-2025,TAY-SEL-020,1997.73,Koppiku Taylors Lakeside,Education
10-11-2025,TCD-SEL-038,717.99,Koppiku The Curve,Mix
10-11-2025,TPS-KUL-066,36.79,Koppiku The Pantry UOA Semantan,Commercial
10-11-2025,UIA-KUL-021,1260.8,Koppiku International Islamic University Malaysia,Education
10-11-2025,UIG-KUA-068,158.54,Koppiku IIUM Kampus Gambang,Education
10-11-2025,UM2-KUL-064,1213.99,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
10-11-2025,UMM-KUL-057,1512.01,Koppiku Universiti Malaya (Fakulti Perubatan),Education
10-11-2025,UOA-KUL-042,2749.31,Koppiku UOA 1 Bangsar South,Commercial
10-11-2025,UTN-SEL-059,713.28,Koppiku UNITEN,Education
10-11-2025,WSM-SEL-045,1281.08,Koppiku Waterfront Residence,Education
10-11-2025,YL1-KUL-CO-034,209.41,Koppiku Lot 10 4G Yes,Mall
10-11-2025,ZTH-KUA-049,915.39,Koppiku Zenith Kuantan,Commercial
11-11-2025,ASA-SEL-017,689.54,Koppiku AEON Big Shah Alam,Mall
11-11-2025,BBT-SEL-061,906.01,Koppiku BBT One,Commercial
11-11-2025,BMC-KUL-012,351.68,Koppiku BMC Mall,Mall
11-11-2025,BTS-KUL-029,220.12,Koppiku Berjaya Times Square,Mall
11-11-2025,CMK-KUL-004,1332.53,Koppiku Central Market,Tourism
11-11-2025,DM3-SEL-028,607.61,Koppiku Damansara 3,Mall
11-11-2025,HTA-KUA-069,4551.24,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
11-11-2025,IMU-KUL-051,1047.58,Koppiku IMU University,Education
11-11-2025,JAY-SEL-014,261.01,Koppiku Jaya One,Mall
11-11-2025,KAP-SEL-030,1628.64,Koppiku KPJ Ampang Puteri,Hospital
11-11-2025,KGH-SEL-058,2651.81,Koppiku Klang GH,Hospital
11-11-2025,KLS-KUL-040,1453.39,Koppiku KL Sentral,Transportation
11-11-2025,KSI-SEL-062,537.33,Koppiku KPJ Selangor,Hospital
11-11-2025,KTS-KUA-044,670.61,Koppiku Tasek @ Kotasas,Mall
11-11-2025,KYP-KUA-041,1377.93,Koppiku Kompleks Yayasan Pahang,Commercial
11-11-2025,LIM-KUA-046,896.13,Koppiku Lotus Indera Mahkota,Mall
11-11-2025,MAH-SEL-063,1281.66,Koppiku MAHSA,Education
11-11-2025,MAR-KUL-003,1197.51,Koppiku Menara Mara,Commercial
11-11-2025,MCL-KUL-035,1279.8,Koppiku Maxim Citylights,Mall
11-11-2025,MKL-KUL-056,421.63,Koppiku Methodist College,Education
11-11-2025,MKN-SEL-032,886.25,Koppiku MKN Cyberjaya,Commercial
11-11-2025,MTM-KUL-043,410.67,Koppiku MRT Taman Midah,Transportation
11-11-2025,PHK-KUL-065,960.49,Koppiku Pantai Hospital KL,Hospital
11-11-2025,PMK-KUL-001,1788.7,Koppiku Plaza Mont Kiara,Mix
11-11-2025,RCH-KUL-006,1421.62,Koppiku Raja Chulan Monorail,Mix
11-11-2025,SMT-KUL-039,1122.89,Koppiku MRT Semantan,Mix
11-11-2025,SSQ-SEL-002,630.01,Koppiku Subang Square,Mix
11-11-2025,TAY-SEL-020,1878.19,Koppiku Taylors Lakeside,Education
11-11-2025,TCD-SEL-038,798.98,Koppiku The Curve,Mix
11-11-2025,TPS-KUL-066,208.11,Koppiku The Pantry UOA Semantan,Commercial
11-11-2025,UIA-KUL-021,1214.62,Koppiku International Islamic University Malaysia,Education
11-11-2025,UIG-KUA-068,254.4,Koppiku IIUM Kampus Gambang,Education
11-11-2025,UM2-KUL-064,1320.67,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
11-11-2025,UMM-KUL-057,1189.53,Koppiku Universiti Malaya (Fakulti Perubatan),Education
11-11-2025,UOA-KUL-042,2997.52,Koppiku UOA 1 Bangsar South,Commercial
11-11-2025,UTN-SEL-059,667.5,Koppiku UNITEN,Education
11-11-2025,WSM-SEL-045,1087.83,Koppiku Waterfront Residence,Education
11-11-2025,YL1-KUL-CO-034,194.28,Koppiku Lot 10 4G Yes,Mall
11-11-2025,ZTH-KUA-049,871.54,Koppiku Zenith Kuantan,Commercial
12-11-2025,ASA-SEL-017,425.66,Koppiku AEON Big Shah Alam,Mall
12-11-2025,BBT-SEL-061,697.73,Koppiku BBT One,Commercial
12-11-2025,BMC-KUL-012,311.14,Koppiku BMC Mall,Mall
12-11-2025,BTS-KUL-029,164.88,Koppiku Berjaya Times Square,Mall
12-11-2025,CMK-KUL-004,1039.66,Koppiku Central Market,Tourism
12-11-2025,DM3-SEL-028,566.4,Koppiku Damansara 3,Mall
12-11-2025,EVENTS-002,0,EVENTS 02,Events
12-11-2025,HTA-KUA-069,4205.55,Koppiku Hospital Tengku Ampuan Afzan Kuantan,Hospital
12-11-2025,IMU-KUL-051,607.24,Koppiku IMU University,Education
12-11-2025,JAY-SEL-014,328.32,Koppiku Jaya One,Mall
12-11-2025,KAP-SEL-030,1443.9,Koppiku KPJ Ampang Puteri,Hospital
12-11-2025,KGH-SEL-058,2402.77,Koppiku Klang GH,Hospital
12-11-2025,KLS-KUL-040,1455.61,Koppiku KL Sentral,Transportation
12-11-2025,KSI-SEL-062,761.64,Koppiku KPJ Selangor,Hospital
12-11-2025,KTS-KUA-044,514.43,Koppiku Tasek @ Kotasas,Mall
12-11-2025,KYP-KUA-041,1276.34,Koppiku Kompleks Yayasan Pahang,Commercial
12-11-2025,LIM-KUA-046,849.82,Koppiku Lotus Indera Mahkota,Mall
12-11-2025,MAH-SEL-063,1341.25,Koppiku MAHSA,Education
12-11-2025,MAR-KUL-003,1405.62,Koppiku Menara Mara,Commercial
12-11-2025,MCL-KUL-035,1232.29,Koppiku Maxim Citylights,Mall
12-11-2025,MKL-KUL-056,274.69,Koppiku Methodist College,Education
12-11-2025,MKN-SEL-032,1205.54,Koppiku MKN Cyberjaya,Commercial
12-11-2025,MTM-KUL-043,544.61,Koppiku MRT Taman Midah,Transportation
12-11-2025,PHK-KUL-065,746.38,Koppiku Pantai Hospital KL,Hospital
12-11-2025,PMK-KUL-001,1670.56,Koppiku Plaza Mont Kiara,Mix
12-11-2025,RCH-KUL-006,1167.68,Koppiku Raja Chulan Monorail,Mix
12-11-2025,SMT-KUL-039,821.37,Koppiku MRT Semantan,Mix
12-11-2025,SSQ-SEL-002,610.4,Koppiku Subang Square,Mix
12-11-2025,TAY-SEL-020,1266.64,Koppiku Taylors Lakeside,Education
12-11-2025,TCD-SEL-038,911.16,Koppiku The Curve,Mix
12-11-2025,TPS-KUL-066,54.3,Koppiku The Pantry UOA Semantan,Commercial
12-11-2025,UIA-KUL-021,1185.19,Koppiku International Islamic University Malaysia,Education
12-11-2025,UIG-KUA-068,198.76,Koppiku IIUM Kampus Gambang,Education
12-11-2025,UM2-KUL-064,1294.46,Koppiku Universiti Malaya (Kompleks Perdana Siswa),Education
12-11-2025,UMM-KUL-057,1417.32,Koppiku Universiti Malaya (Fakulti Perubatan),Education
12-11-2025,UOA-KUL-042,2803.6,Koppiku UOA 1 Bangsar South,Commercial
12-11-2025,UTN-SEL-059,720.2,Koppiku UNITEN,Education
12-11-2025,WSM-SEL-045,1160.1,Koppiku Waterfront Residence,Education
